Claim Number,date_of_loss,Notifier,Loss_code,Loss_description,Notification_period,Inception_to_loss,Location_of_incident,Weather_conditions,Vehicle_mobile,Time_hour,Main_driver,PH_considered_TP_at_fault,Vechile_registration_present,Incident_details_present,Injury_details_present,TP_type_insd_pass_back,TP_type_insd_pass_front,TP_type_driver,TP_type_pass_back,TP_type_pass_front,TP_type_bike,TP_type_cyclist,TP_type_pass_multi,TP_type_pedestrian,TP_type_other,TP_type_nk,TP_injury_whiplash,TP_injury_traumatic,TP_injury_fatality,TP_injury_unclear,TP_injury_nk,TP_region_eastang,TP_region_eastmid,TP_region_london,TP_region_north,TP_region_northw,TP_region_outerldn,TP_region_scotland,TP_region_southe,TP_region_southw,TP_region_wales,TP_region_westmid,TP_region_yorkshire,Incurred,Capped Incurred
5367,2014-01-23,Other,LD003,Head on collision,320,104,Other,N/K,n/k,0,Y,N,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,543,543
5368,2014-01-23,Other,LD003,Head on collision,188,36,Minor Road,N/K,n/k,0,Other,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5369,2014-01-23,PH,LD003,Head on collision,1,342,Minor Road,WET,Y,13,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1178,1178
5370,2014-01-24,PH,LD003,Head on collision,1,162,Minor Road,WET,N,21,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5371,2014-01-24,PH,LD003,Head on collision,1,149,Main Road,NORMAL,Y,18,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,264,264
5372,2014-01-24,PH,LD003,Head on collision,1,64,Minor Road,WET,N,19,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2806,2806
5373,2014-01-24,PH,LD003,Head on collision,1,91,Main Road,WET,Y,18,Y,N,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,335,335
5374,2014-01-24,PH,LD003,Head on collision,1,162,Main Road,NORMAL,Y,17,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,2014-01-24,PH,LD003,Head on collision,0,363,Minor Road,NORMAL,Y,15,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1167,1167
5376,2014-01-25,PH,LD003,Head on collision,2,143,Main Road,WET,Y,21,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46,46
5377,2014-01-25,NamedDriver,LD003,Head on collision,0,78,Minor Road,WET,Y,13,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4574,4574
5378,2014-01-25,CNF,LD003,Head on collision,4,103,n/k,N/K,n/k,15,Other,N,1,1,0,0,0,1,3,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,38186,38186
5379,2014-01-26,PH,LD003,Head on collision,11,51,Main Road,NORMAL,N,13,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1421,1421
5380,2014-01-27,PH,LD003,Head on collision,1,53,Main Road,WET,Y,17,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5381,2014-01-27,TP,LD003,Head on collision,0,5,Main Road,N/K,N,7,Y,N,1,1,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,25239,25239
5382,2014-01-27,PH,LD003,Head on collision,1,41,Main Road,"SNOW,ICE,FOG",N,18,Y,N,1,1,1,1,0,1,2,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,62189,50000
5383,2014-01-28,PH,LD003,Head on collision,0,144,Main Road,NORMAL,Y,16,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3619,3619
5384,2014-01-28,PH,LD003,Head on collision,0,12,Main Road,NORMAL,Y,8,Y,N,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15270,15270
5385,2014-01-28,PH,LD003,Head on collision,0,20,Minor Road,WET,Y,17,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5386,2014-01-28,PH,LD003,Head on collision,8,3,Minor Road,NORMAL,Y,9,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11527,11527
5387,2014-01-28,PH,LD003,Head on collision,0,141,Minor Road,WET,Y,8,Y,N,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5388,2014-01-28,PH,LD003,Head on collision,1,239,Main Road,NORMAL,N,15,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5389,2014-01-29,PH,LD003,Head on collision,0,56,Main Road,WET,Y,11,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1690,1690
5390,2014-01-29,PH,LD003,Head on collision,1,50,Main Road,NORMAL,Y,17,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,879,879
5391,2014-01-29,PH,LD003,Head on collision,0,80,Minor Road,WET,Y,9,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5392,2014-01-29,PH,LD003,Head on collision,1,79,Main Road,WET,Y,7,Y,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,2014-01-30,PH,LD003,Head on collision,0,25,Minor Road,NORMAL,N,17,Y,N,1,1,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40191,40191
5394,2014-01-30,PH,LD003,Head on collision,6,125,Main Road,WET,Y,17,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1976,1976
5395,2014-01-31,CNF,LD003,Head on collision,11,84,Main Road,NORMAL,Y,7,Other,N,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,72763,50000
5396,2014-01-31,PH,LD003,Head on collision,0,129,Minor Road,WET,N,12,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3830,3830
5397,2014-01-31,PH,LD003,Head on collision,0,334,Minor Road,NORMAL,N,8,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,634,634
5398,2014-01-31,PH,LD003,Head on collision,0,288,Main Road,NORMAL,Y,7,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,146,146
5399,2014-01-31,Other,LD003,Head on collision,168,9,Main Road,N/K,n/k,0,Other,N,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,280668,50000
5400,2014-01-31,PH,LD003,Head on collision,6,61,Home Address,WET,Y,14,N,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,294,294
5401,2014-02-01,NamedDriver,LD003,Head on collision,2,3,Main Road,WET,N,17,N,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5402,2014-02-01,PH,LD003,Head on collision,2,165,n/k,NORMAL,Y,15,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4264,4264
5403,2014-02-02,PH,LD003,Head on collision,9,101,Other,NORMAL,Y,14,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4832,4832
5404,2014-02-02,Other,LD003,Head on collision,1,205,Minor Road,NORMAL,Y,4,Y,N,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10655,10655
5405,2014-02-03,PH,LD003,Head on collision,1,2,Main Road,NORMAL,N,15,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,237,237
5406,2014-02-03,TP,LD003,Head on collision,10,226,Minor Road,N/K,Y,12,Other,N,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4226,4226
5407,2014-02-03,PH,LD003,Head on collision,0,90,Minor Road,NORMAL,Y,8,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1143,1143
5408,2014-02-05,NamedDriver,LD003,Head on collision,1,217,Main Road,NORMAL,N,23,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,23,23
5409,2014-02-05,PH,LD003,Head on collision,0,166,Minor Road,WET,Y,8,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,628,628
5410,2014-02-05,Other,LD003,Head on collision,127,157,Main Road,N/K,Y,8,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3172,3172
5411,2014-02-06,PH,LD003,Head on collision,0,338,Car Park,WET,Y,18,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5412,2014-02-06,PH,LD003,Head on collision,2,225,Main Road,WET,Y,17,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,375,375
5413,2014-02-06,TP,LD003,Head on collision,1,174,Main Road,WET,Y,8,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5414,2014-02-06,PH,LD003,Head on collision,0,212,Minor Road,NORMAL,N,7,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,538,538
5415,2014-02-06,PH,LD003,Head on collision,1,223,Main Road,WET,Y,20,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5416,2014-02-06,PH,LD003,Head on collision,0,97,Minor Road,NORMAL,Y,17,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,124,124
5417,2014-02-07,PH,LD003,Head on collision,0,201,n/k,NORMAL,Y,14,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5451,5451
5418,2014-02-07,PH,LD003,Head on collision,1,5,Minor Road,WET,Y,17,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1873,1873
5419,2014-02-07,PH,LD003,Head on collision,0,185,Minor Road,NORMAL,Y,10,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5420,2014-02-08,PH,LD003,Head on collision,0,27,Main Road,WET,Y,17,Y,N,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,786,786
5421,2014-02-08,PH,LD003,Head on collision,0,27,Main Road,WET,N,5,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17629,17629
5422,2014-02-08,PH,LD003,Head on collision,0,296,Minor Road,WET,Y,12,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,2014-02-10,PH,LD003,Head on collision,0,226,Minor Road,WET,Y,17,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,2014-02-10,PH,LD003,Head on collision,0,17,Main Road,WET,N,6,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,337,337
5425,2014-02-10,PH,LD003,Head on collision,0,316,Minor Road,"SNOW,ICE,FOG",Y,6,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4207,4207
5426,2014-02-10,PH,LD003,Head on collision,0,9,Minor Road,"SNOW,ICE,FOG",N,8,N,N,1,1,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,67327,50000
5427,2014-02-10,TP,LD003,Head on collision,0,328,Minor Road,NORMAL,Y,8,Y,N,1,1,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,13403,13403
5428,2014-02-10,PH,LD003,Head on collision,1,21,Main Road,WET,Y,22,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,2014-02-11,PH,LD003,Head on collision,0,293,Main Road,WET,Y,12,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5430,2014-02-11,PH,LD003,Head on collision,0,23,Minor Road,"SNOW,ICE,FOG",N,15,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1911,1911
5431,2014-02-11,NamedDriver,LD003,Head on collision,1,54,Minor Road,WET,Y,21,N,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5432,2014-02-11,PH,LD003,Head on collision,1,308,Minor Road,NORMAL,N,15,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,158,158
5433,2014-02-12,PH,LD003,Head on collision,2,177,Minor Road,"SNOW,ICE,FOG",Y,18,Y,N,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5123,5123
5434,2014-02-12,PH,LD003,Head on collision,2,98,Main Road,WET,N,17,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,215,215
5435,2014-02-12,NamedDriver,LD003,Head on collision,0,360,Car Park,WET,Y,14,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5436,2014-02-12,PH,LD003,Head on collision,0,58,Minor Road,"SNOW,ICE,FOG",N,9,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1260,1260
5437,2014-02-12,PH,LD003,Head on collision,0,218,Minor Road,"SNOW,ICE,FOG",N,8,Y,N,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14101,14101
5438,2014-02-12,PH,LD003,Head on collision,0,234,Minor Road,WET,N,13,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,341,341
5439,2014-02-12,PH,LD003,Head on collision,4,361,Main Road,WET,Y,15,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,608,608
5440,2014-02-12,PH,LD003,Head on collision,0,240,Main Road,NORMAL,N,7,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11528,11528
5441,2014-02-13,PH,LD003,Head on collision,0,347,Minor Road,NORMAL,Y,15,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5442,2014-02-13,PH,LD003,Head on collision,1,96,Minor Road,NORMAL,Y,16,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3091,3091
5443,2014-02-14,PH,LD003,Head on collision,1,341,Minor Road,WET,N,20,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,311,311
5444,2014-02-14,Other,LD003,Head on collision,129,128,n/k,N/K,Y,15,Other,N,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13829,13829
5445,2014-02-15,PH,LD003,Head on collision,0,320,Main Road,NORMAL,N,5,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,2014-02-15,PH,LD003,Head on collision,3,217,n/k,NORMAL,Y,15,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1320,1320
5447,2014-02-15,PH,LD003,Head on collision,1,137,Car Park,NORMAL,Y,23,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,106,106
5448,2014-02-16,PH,LD003,Head on collision,0,71,Minor Road,NORMAL,N,12,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12866,12866
5449,2014-02-17,PH,LD003,Head on collision,1,261,Minor Road,WET,N,0,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10146,10146
5450,2014-02-17,Other,LD003,Head on collision,21,220,Main Road,NORMAL,Y,12,N,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28,28
5451,2014-02-18,PH,LD003,Head on collision,1,136,Minor Road,NORMAL,Y,18,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5452,2014-02-19,PH,LD003,Head on collision,0,8,Main Road,NORMAL,N,18,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15256,15256
5453,2014-02-19,PH,LD003,Head on collision,0,301,Car Park,NORMAL,Y,10,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5454,2014-02-19,PH,LD003,Head on collision,1,134,Home Address,WET,N,0,Y,N,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977,977
5455,2014-02-19,PH,LD003,Head on collision,1,214,Main Road,NORMAL,Y,0,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,2014-02-20,NamedDriver,LD003,Head on collision,0,293,Minor Road,WET,N,11,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,63,63
5457,2014-02-20,PH,LD003,Head on collision,4,182,Minor Road,NORMAL,Y,9,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,829,829
5458,2014-02-20,TP,LD003,Head on collision,40,31,Main Road,N/K,Y,11,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4884,4884
5459,2014-02-20,PH,LD003,Head on collision,1,37,Main Road,NORMAL,N,11,Y,N,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,35637,35637
5460,2014-02-20,PH,LD003,Head on collision,0,340,Main Road,WET,Y,8,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3879,3879
5461,2014-02-21,PH,LD003,Head on collision,4,88,Minor Road,WET,Y,15,Y,N,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,18039,18039
5462,2014-02-23,PH,LD003,Head on collision,1,328,Main Road,WET,Y,13,Y,N,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,6871,6871
5463,2014-02-24,TP,LD003,Head on collision,24,88,Main Road,NORMAL,n/k,18,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,944,944
5464,2014-02-24,TP,LD003,Head on collision,0,24,Minor Road,N/A,Y,8,Y,Y,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2125,2125
5465,2014-02-25,PH,LD003,Head on collision,0,169,Main Road,NORMAL,N,14,Y,N,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5466,2014-02-25,PH,LD003,Head on collision,0,170,Main Road,NORMAL,Y,6,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,23
5467,2014-02-26,PH,LD003,Head on collision,21,219,Minor Road,WET,Y,0,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5468,2014-02-26,PH,LD003,Head on collision,0,133,Minor Road,NORMAL,Y,0,N,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9794,9794
5469,2014-02-26,PH,LD003,Head on collision,0,214,Minor Road,NORMAL,Y,9,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,3549,3549
5470,2014-02-26,PH,LD003,Head on collision,2,39,Minor Road,NORMAL,Y,22,Y,N,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2663,2663
5471,2014-02-26,PH,LD003,Head on collision,1,86,Minor Road,NORMAL,Y,10,Y,N,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5472,2014-02-26,PH,LD003,Head on collision,0,263,Minor Road,NORMAL,Y,0,N,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5473,2014-02-26,PH,LD003,Head on collision,7,231,Minor Road,WET,Y,15,Y,N,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7542,7542
5474,2014-02-26,PH,LD003,Head on collision,1,261,Main Road,WET,Y,18,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5475,2014-02-26,TP,LD003,Head on collision,1,5,Minor Road,NORMAL,Y,10,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,732,732
5476,2014-02-27,PH,LD003,Head on collision,4,146,Minor Road,NORMAL,Y,11,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5477,2014-02-27,TP,LD003,Head on collision,0,99,Main Road,NORMAL,N,7,Y,N,1,1,0,0,0,1,1,1,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,20983,20983
5478,2014-02-27,CNF,LD003,Head on collision,741,146,n/k,N/K,n/k,0,Other,n/k,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12243,12243
5479,2014-02-27,PH,LD003,Head on collision,0,191,Minor Road,NORMAL,Y,17,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,315,315
5480,2014-02-27,PH,LD003,Head on collision,0,276,Main Road,NORMAL,N,11,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,276,276
5481,2014-02-27,PH,LD003,Head on collision,1,339,Car Park,NORMAL,Y,13,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2437,2437
5482,2014-02-28,CNF,LD003,Head on collision,13,175,Main Road,N/K,n/k,8,Other,N,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21390,21390
5483,2014-02-28,PH,LD003,Head on collision,0,179,Minor Road,WET,Y,10,Y,N,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,14754,14754
5484,2014-02-28,PH,LD003,Head on collision,12,73,Minor Road,NORMAL,Y,16,Y,N,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,497,497
